date,review,rating,isEdited,userName,title
08-12-2018 08:34,Please indians dont download this app this no 1 fraud company i lost my money i have complaint more than 100 times not refunded i have to give complaint on cyber crime please contact me othrwise i wl write a rewiw which u cnt see,5,FALSE,Compliant,chethan sm
13-11-2018 17:38,It has better offers than competitors like paytm and freecharge. Also linking accounts and all easier compared to others.,5,FALSE,Better Offers and Easy UPI transfers,AtulStel167
16-10-2018 14:28,First time When I try to add card amount get deducted but card not added then I try second time but amount deducted twice during this procedure,5,FALSE,Amount deducted twice,ojha1455
29-09-2018 10:42,Worst app ever! They give offers but Payment does not get processed and it becomes a hassle in the queue! Very cheap,5,FALSE,"Third class app, gives offers but doesn’t process payment",krc Chandrakanth
10-09-2018 15:15,"Using this app from the day it was launched. User interface is simple .upi integration is flawless.
It's integrated with all major utilities which make life easier. Cash backs are decent.",5,FALSE,Great app for utilities payment,ashwink6
09-08-2018 11:39,"It’s a bogus app please don’t download, I have book a bus ticket and according to application I will receive 125 cash as first time booking any bus but after three day I don’t get any cashback. Very disappointing",5,FALSE,Bogus application,₹₹₹Jatin₹₹₹
04-06-2018 12:13,"Very Good app :) 
Transparency is a key thing! And makes work for me every now and then to transfer money easily & also to receive it 😅",5,FALSE,Phone pe is Amazing Digital Platform,JanZ Shah
08-05-2018 08:36,I used PhonePe for booking at abibus due to some unavoidable reason i need to cancel my trip. Money credit back to my account after 5min. If i use my debit/credit card its take min 4days.,5,FALSE,Cool app recommend,Gopu0000
18-07-2018 16:20,I have bought ₹10/- gold as I will get ₹10/- cashback but I have only received ₹0.45/- just 5% Please explain? But PhonePe has a great UI and is user friendly.,5,FALSE,Wrong Information shared,rahulmbohra
26-12-2018 14:50,"Its not working properly. I have data in my phone but this app telling that cannot connect to internet. Some other applications like zomato cannot taking phone pe payment options

Very disappointing performance 

Resolve this issues",3,FALSE,Not working properly,Gani121-
06-06-2018 16:44,There must be chat option to chat friends during fund transfer .,5,FALSE,Missing chat option,akrnitian
15-06-2018 04:59,"I have done recharge today from phonepe wallet but the transaction is showing processing, and upon reporting the issue it is showing there delay from bank. But I have done recharge from phonepe, where the bank come in between. This is such a foolish service... I would rather go back to Paytm or MobiKwik, they are far better than this useless app.",2,FALSE,Waste app...,Ramanandh
15-05-2018 14:32,I have used this app many time for online transactions. I have never been disappointed during this. Its a really wonderful app from Flipkart.,5,FALSE,Real Time Payment App,Balauda
07-04-2018 05:13,"Wonderful concepts, wonderful app that made life so easy. I never thought to use use BHIM once i started using it. Just one question, why diff kinds to reminder setting removed?",5,FALSE,PhonePe is now a habit,vaibhavsaran
30-01-2018 19:35,They r cheating in the name of cashbacks which r totally false claims. U can hardly get it one or two times. Customer support is horrible. They won’t even respond. They close the ticket abruptly. Better go with paytm...,5,TRUE,Cheating,Prashanth.pandian
03-05-2018 02:08,Awesome app ... Having tie up with many shopping apps like flipkart to give you good cashback everytime. I use it most of time to get cashback offers. Thanks for creating such a great app.,5,FALSE,Awesome app in terms of cashback offers,vishad gupta
20-03-2018 05:04,"such a great app, giving so many offers nd convenient to use , also we can pay credit card bills also 
I luvd it 
I recommend this to alll 
Thank you PhonePe...",5,FALSE,superb!!!,sanu 07
02-04-2018 04:39,"It’s a very useful application. Please add a filter for bank accounts in transaction history section.
This help users who use multiple bank accounts to see payments made by a single bank.",4,FALSE,Great app,AdityaGupta2
10-12-2018 16:54,"After few cashback reffaral program not working even after ticket generated not received satisfactory amswer
Very poor service 
Wish to uninstall app",5,FALSE,Cashback not received,diobxwhii
29-07-2018 14:54,Please update app so that we can also run it without the Bank registered sim in the handset in which the app is installed.🙏🏻,5,FALSE,Bank Registered sim in which the app is installed,@|<|<!
17-11-2018 13:01,"Not a user friendly interface. Asks for e-KYC which we were unable to do. 
Unable to go to home page quickly from number of query related pages browsed through. 
Icon for transfer money to wallet is not clear.",3,FALSE,Using for the first time,Always Rachit
04-11-2018 05:39,"Stay away / completely not recommended/ Bad customer care experience 

Well its a simple thing on other wallets like paytm and freecharge.. I requested to update my phone number..

But this simple option they don’t provide.

Ice on bread customer care tells you . Its RBI guidelines. We cant delete your wallet account and update this number.

Of thats rbi guidlines , then how can paytm and other apps gives this simple option.. 

You will be responsible in future for any miss use of my information. As my name and current number is still active on account.. i just asked you guys to update my phone number.",1,FALSE,"Can’t update phone number, not recommended",jassbajwa
30-06-2018 08:59,"I have completed more than 100 transactions via this app and I never had any single issue. Best thing is the transparency, no hidden cost. Great job, keep it up.",5,FALSE,Awesome job,Ezio@29
02-06-2018 16:30,Don’t know what is problem im Just not able to make aby transactions??i have added money also kYC is completed whats the problem??,5,FALSE,??irritating,akanksha1
11-03-2018 06:06,Very easy to use and a lots of cashback offers but plz try to update with wallet balance transfer to bank acc which will make it easier,5,FALSE,Excellent app n cashback offers,Prajwal zirpe
