date,review,rating,isEdited,title,userName,developerResponse
07-01-2024 06:53,"Hi, I want out to point out the audio pause isse with the Google Pay on iOS devices. 

It is nice that we get a sound notification when the payment is successful. But it pauses the background music. And once the notification is over, it doesn’t resume the background music. 

This is a bug. Either it shouldn’t pause the music, or it should resume once the activity is done. 

Please sort this.",4,FALSE,Audio notification bug,Arul Praveen,
11-03-2024 10:16,"Hi, I’ve changed my phone from iPhone 13 Pro Max to 16 pro max. In my previous phone I wan using Google Pay without any problem. But since about 20 days after changing my phone, I’m unable to add my bank account with it. No bank staff is able to help me. Please solve this problem otherwise I’ve find another App. Thanks 🙏",1,FALSE,Unable to Add Account,Harinder Lally,
07-02-2024 07:07,Have been with google pay since long and I must say their payment system has gone from bad to worse . From payment failed messages to app issues I am thankful that I moved to phone pay that is much better experience.,2,FALSE,The app does not work,ZBhattal,
10-01-2024 06:49,I have been trying to transfer money and the app continuously shows wrong pin! I have changed the pin 2 times but it shows the same thing over again,3,FALSE,Pin error,Shreya00999,
01-03-2024 18:47,If you want to increase your revenue just allow users to use application without passcode in phone instead add feature to apply passcode in app only.,4,FALSE,Revenue suggestion,Yash Raj Choudhary,
16-05-2024 06:05,"The app is just stop working and stuck each time opening on my iphone 13pro .
It is working just for 3seconds then struck again and again and again………",3,FALSE,Constantly getting stuck on iPhone 13 pro,Asdnchrirekxorbfkxk,
18-04-2024 10:52,From last few weeks I am unable to activate my bank account. I was using GPay from last 7 years. But suddenly it stopped working and while I try to activate my Bank account it is giving error “ Something went wrong. Please try again”.,2,FALSE,Issue with GPay,@Starrrrtt,
15-04-2024 07:14,"The application getting hanged very frequently . I am
Not able to complete even one transaction in a day . For  my work , I m
The oldest user of the application . 
On deletion and reinstallation no help . 
May be some data is high . I am not greeting resin",3,FALSE,Application getting hanged frequently,sanjay00001,
01-04-2024 09:17,"I have been using Gpay for a really long time but faced major lagging issue whilst various transactions so I decided to uninstall and reinstall the app. After reinstalling, I have not been able to activate my same bank account anymore. It tries for three times and gets deactivated for 24hrs. I’m not sure how to resolve this issue.",1,FALSE,Unable to activate my bank account,mamtaraizzzz,
24-03-2024 13:13,"I’m unable to activate my bank accounts. The error is very unintuitive “Something went wrong.” of course I know something went wrong!
I tried reaching the customer care couple of times in vain.
I had to stop trying and uninstall the app altogether and start using other UPI apps. Thank you Google.",1,FALSE,Stopped working since the past few months,Gopal Venkatesan,
18-01-2024 05:52,"The app is very good easy to use and convinient and also trustable no refund problems i have faced .. but only one ghing is missing in the app that is. Wallet , wallet option should be introduced soon as it is necessary",4,FALSE,Wallet,Gajendrapaiwal,
10-02-2024 07:20,"Hello,
I’m struggling with google pay app trying to activate My bank account from last 15days till now problem not resolved. Still showing that same error(Couldn’t Registered)and I’ll contacted to customer care 5times still my problem is not rectified I’m going uninstalling the app right now..😤 thank you..",1,FALSE,Activating Bank account in new phone,Chandu reddy cr,
02-01-2024 11:31,Request to add a quick scan button widget which can be accessed from lock screen itself like both Phonepe and Paytm have?,4,FALSE,Quick Scan,Amaresh_B,
12-01-2024 06:09,"Since I changed my handset, my gpay account is not working. It has failed to get verified from the bank and the problem is from gpay side and not from bank side as net banking and everything else working fine. I tried several times but failed and at last I had to uninstall the app.",1,FALSE,Not linking to bank account,sanjaydhopeshwar,
25-05-2024 05:48,"I tried multiple times for payments using Gpay app but recently since a week i felt inconvenience while doing payments. Screen gets stuck while entering amount, entering comments hence unable to proceed further. kindly look into this aspect immediately and fix this bug. Thanks",1,FALSE,Screen stuck during payment,Unable to make payments,
30-03-2024 11:52,"This is my worst experience with Google Pay. I am unable to activate my SBI account. When I called customer care, she said we are trying to solve the problem as soon as possible but did not confirmed any date. And 3 months have passed still my issue has not been resolved.😔😔",1,FALSE,Issue on activating bank account.,Bjsssssss,
27-03-2024 08:21,"Since one month I am following with google pay team that I am not able to register bank and each time it shows try again !! I sent email to your team but no updates since 1 month ! 

Seriously very bad service by google pay!",1,FALSE,Not able to register bank,Nishant-shah,
