Date,UPI Banks,Volume (Mn) By Customers,Value (Cr) by Customers,Month,Year,Sentiment_Score_GooglePay,Sentiment_Score_PhonePe,Sentiment_Score_Paytm
29-07-2018,Google Pay,8.803096469,7021.172911,July,2018,0.1531,0.3182,-0.7757
30-07-2018,Google Pay,7.368166645,6621.290193,July,2018,0.0772,0.7501,-0.73725
31-07-2018,Google Pay,6.164294636,7265.054936,July,2018,-0.6508,0.13825,
01-07-2018,PhonePe,9.042579011,8936.347981,July,2018,,0.25365,0.795333333
02-07-2018,PhonePe,10.84635598,8310.784117,July,2018,,,
03-07-2018,PhonePe,10.06284513,6981.155415,July,2018,,,
04-07-2018,PhonePe,9.335251269,7046.545907,July,2018,0.1375,-0.34,0.5729
05-07-2018,PhonePe,8.478015427,7365.345923,July,2018,,,0.2023
06-07-2018,PhonePe,10.51964314,7832.599909,July,2018,0.4779,0.9358,-0.527066667
07-07-2018,PhonePe,8.717242668,7993.448254,July,2018,0.10315,-0.6249,0.309366667
08-07-2018,PhonePe,10.42626486,8866.394617,July,2018,,0.7841,0.26795
09-07-2018,PhonePe,11.0592493,9288.290716,July,2018,-0.9736,0.260933333,-0.25405
10-07-2018,PhonePe,9.162440272,6985.306211,July,2018,0.4404,0,0.13715
11-07-2018,PhonePe,8.678679357,8622.865972,July,2018,,,0.0868
12-07-2018,PhonePe,9.370253166,6762.736789,July,2018,,,0.2956
13-07-2018,PhonePe,10.25161728,9378.669203,July,2018,,,-0.6621
14-07-2018,PhonePe,9.552393387,8911.272254,July,2018,,,-0.301
15-07-2018,PhonePe,8.600880335,8165.843582,July,2018,,-0.6605,-0.0792
16-07-2018,PhonePe,8.548004744,7196.619599,July,2018,0.7275,,0.56335
17-07-2018,PhonePe,9.938700241,8094.607347,July,2018,,,0.1376
18-07-2018,PhonePe,10.26053898,6531.410522,July,2018,,0.9313,
19-07-2018,PhonePe,8.462706869,8300.260255,July,2018,,,0.17585
20-07-2018,PhonePe,9.914130429,8477.547123,July,2018,,,
21-07-2018,PhonePe,8.855971029,7780.697411,July,2018,,-0.8567,0.07456
22-07-2018,PhonePe,10.89876596,7545.230875,July,2018,-0.8487,,-0.087633333
23-07-2018,PhonePe,9.229135614,7988.662227,July,2018,,,
24-07-2018,PhonePe,9.205141679,8675.463925,July,2018,,0.6923,
25-07-2018,PhonePe,10.2001398,9063.414669,July,2018,,,
26-07-2018,PhonePe,9.441305129,7867.552914,July,2018,0.5063,,-0.2858
27-07-2018,PhonePe,10.08748108,7456.899777,July,2018,,-0.5659,0.0258
28-07-2018,PhonePe,8.386476706,9176.471717,July,2018,,,-0.6858
29-07-2018,PhonePe,8.93369027,9117.315136,July,2018,0.1531,0.3182,-0.7757
30-07-2018,PhonePe,11.86583039,8282.906124,July,2018,0.0772,0.7501,-0.73725
31-07-2018,PhonePe,8.768165994,7292.483418,July,2018,-0.6508,0.13825,
01-07-2018,Paytm Payments Bank App,2.125271533,1195.932696,July,2018,,0.25365,0.795333333
02-07-2018,Paytm Payments Bank App,2.2500152,1058.827988,July,2018,,,
03-07-2018,Paytm Payments Bank App,1.834971105,1195.547986,July,2018,,,
04-07-2018,Paytm Payments Bank App,2.468300333,1143.536888,July,2018,0.1375,-0.34,0.5729
05-07-2018,Paytm Payments Bank App,2.270015309,1078.596774,July,2018,,,0.2023
06-07-2018,Paytm Payments Bank App,1.800429197,1278.300848,July,2018,0.4779,0.9358,-0.527066667
07-07-2018,Paytm Payments Bank App,1.985218562,1036.581942,July,2018,0.10315,-0.6249,0.309366667
08-07-2018,Paytm Payments Bank App,2.184605998,986.8030047,July,2018,,0.7841,0.26795
09-07-2018,Paytm Payments Bank App,2.042713285,1087.231813,July,2018,-0.9736,0.260933333,-0.25405
10-07-2018,Paytm Payments Bank App,2.266607121,999.6470072,July,2018,0.4404,0,0.13715
11-07-2018,Paytm Payments Bank App,1.997503769,959.3752252,July,2018,,,0.0868
12-07-2018,Paytm Payments Bank App,2.366705304,956.7896594,July,2018,,,0.2956
13-07-2018,Paytm Payments Bank App,2.335361085,1145.70819,July,2018,,,-0.6621
14-07-2018,Paytm Payments Bank App,2.097019393,1315.196024,July,2018,,,-0.301
15-07-2018,Paytm Payments Bank App,2.288381752,1093.847322,July,2018,,-0.6605,-0.0792
16-07-2018,Paytm Payments Bank App,2.052262811,1110.925004,July,2018,0.7275,,0.56335
17-07-2018,Paytm Payments Bank App,2.234189492,992.3717601,July,2018,,,0.1376
18-07-2018,Paytm Payments Bank App,2.259124038,948.1903929,July,2018,,0.9313,
19-07-2018,Paytm Payments Bank App,1.752033268,1101.820446,July,2018,,,0.17585
20-07-2018,Paytm Payments Bank App,1.845770635,1144.523675,July,2018,,,
21-07-2018,Paytm Payments Bank App,2.064547212,1194.449554,July,2018,,-0.8567,0.07456
22-07-2018,Paytm Payments Bank App,1.862738795,1323.371691,July,2018,-0.8487,,-0.087633333
23-07-2018,Paytm Payments Bank App,1.894729026,1071.200888,July,2018,,,
24-07-2018,Paytm Payments Bank App,2.393062181,1222.778485,July,2018,,0.6923,
25-07-2018,Paytm Payments Bank App,1.813292712,1033.909255,July,2018,,,
26-07-2018,Paytm Payments Bank App,1.984307026,1211.71726,July,2018,0.5063,,-0.2858
27-07-2018,Paytm Payments Bank App,2.309773108,1371.999803,July,2018,,-0.5659,0.0258
28-07-2018,Paytm Payments Bank App,2.273362269,1019.857872,July,2018,,,-0.6858
29-07-2018,Paytm Payments Bank App,2.221489085,1107.466755,July,2018,0.1531,0.3182,-0.7757
30-07-2018,Paytm Payments Bank App,2.060353621,1268.170824,July,2018,0.0772,0.7501,-0.73725
31-07-2018,Paytm Payments Bank App,1.845227712,1113.320643,July,2018,-0.6508,0.13825,
01-08-2018,Google Pay,9.303307072,7758.644058,August,2018,-0.5423,0.0394,
02-08-2018,Google Pay,8.465690928,5567.805603,August,2018,,-0.34895,
03-08-2018,Google Pay,7.970756289,6471.535859,August,2018,,,0.0994
04-08-2018,Google Pay,7.841030341,7037.751769,August,2018,,,
05-08-2018,Google Pay,7.780124449,6400.64086,August,2018,,0.8402,-0.3588
06-08-2018,Google Pay,7.739843147,6775.325048,August,2018,,-0.4404,0.0506
07-08-2018,Google Pay,7.739139744,7187.524676,August,2018,,0.714,0.9538
08-08-2018,Google Pay,9.933394895,7479.730372,August,2018,,,
09-08-2018,Google Pay,8.394169182,7260.901647,August,2018,,-0.78475,
10-08-2018,Google Pay,7.865185675,7313.228028,August,2018,0.24345,,-0.152542857
11-08-2018,Google Pay,8.35715116,6927.247944,August,2018,,,-0.1959
12-08-2018,Google Pay,9.058095833,7341.589814,August,2018,,-0.6542,0.27535
13-08-2018,Google Pay,7.187074751,6625.299307,August,2018,,-0.0056,-0.318175
14-08-2018,Google Pay,7.939936679,6869.297566,August,2018,,,
15-08-2018,Google Pay,7.539699223,7355.858585,August,2018,,0.7553,0.05655
16-08-2018,Google Pay,7.105377761,7560.734585,August,2018,,,0.3774
17-08-2018,Google Pay,8.08773766,6814.090212,August,2018,,0.8972,-0.1038
18-08-2018,Google Pay,8.74244354,5770.74046,August,2018,0.973,0.6381,-0.47545
19-08-2018,Google Pay,7.12737229,7777.002162,August,2018,,0.3182,-0.3432
20-08-2018,Google Pay,9.290682575,6311.947065,August,2018,,0.25,-0.44095
21-08-2018,Google Pay,7.631647293,7272.895329,August,2018,,,0.14515
22-08-2018,Google Pay,7.967463489,7964.977527,August,2018,-0.2238,,-0.5499
23-08-2018,Google Pay,6.883281423,6516.486478,August,2018,,0.5932,0.3612
24-08-2018,Google Pay,8.447979938,7069.13189,August,2018,,,-0.363566667
25-08-2018,Google Pay,7.7745801,6693.37612,August,2018,,,-0.518233333
26-08-2018,Google Pay,7.369716182,6894.345881,August,2018,0.8655,,0.046166667
27-08-2018,Google Pay,8.236673703,7597.796841,August,2018,,0.45505,0.5342
28-08-2018,Google Pay,7.475940307,7449.373044,August,2018,,-0.5171,0.031
29-08-2018,Google Pay,7.250535926,8179.768449,August,2018,0.6189,,0.04745
30-08-2018,Google Pay,7.358340846,6984.103908,August,2018,0.9122,,
31-08-2018,Google Pay,9.649731057,7076.513366,August,2018,0.9348,,-0.296
01-08-2018,PhonePe,11.90241275,10085.02949,August,2018,-0.5423,0.0394,
02-08-2018,PhonePe,10.02956406,8696.295969,August,2018,,-0.34895,
03-08-2018,PhonePe,9.606325581,7396.701151,August,2018,,,0.0994
04-08-2018,PhonePe,11.97056743,9535.230105,August,2018,,,
05-08-2018,PhonePe,11.95757172,10077.10277,August,2018,,0.8402,-0.3588
06-08-2018,PhonePe,13.18439983,8407.652047,August,2018,,-0.4404,0.0506
07-08-2018,PhonePe,10.44475268,9096.487825,August,2018,,0.714,0.9538
08-08-2018,PhonePe,11.75677024,8949.539702,August,2018,,,
09-08-2018,PhonePe,9.512203602,9518.865874,August,2018,,-0.78475,
10-08-2018,PhonePe,8.521954003,8005.932244,August,2018,0.24345,,-0.152542857
11-08-2018,PhonePe,11.44880406,8591.656881,August,2018,,,-0.1959
12-08-2018,PhonePe,10.11373175,6644.283258,August,2018,,-0.6542,0.27535
13-08-2018,PhonePe,9.526411537,7143.279672,August,2018,,-0.0056,-0.318175
14-08-2018,PhonePe,10.62378063,8570.827321,August,2018,,,
15-08-2018,PhonePe,7.937748716,9259.520936,August,2018,,0.7553,0.05655
16-08-2018,PhonePe,10.58205003,8078.985638,August,2018,,,0.3774
17-08-2018,PhonePe,8.370185774,9130.131973,August,2018,,0.8972,-0.1038
18-08-2018,PhonePe,11.01398269,7374.484999,August,2018,0.973,0.6381,-0.47545
19-08-2018,PhonePe,10.18631226,7665.712749,August,2018,,0.3182,-0.3432
20-08-2018,PhonePe,12.75304444,8645.527783,August,2018,,0.25,-0.44095
21-08-2018,PhonePe,10.58203061,8002.629939,August,2018,,,0.14515
22-08-2018,PhonePe,10.64721537,7970.264836,August,2018,-0.2238,,-0.5499
23-08-2018,PhonePe,9.28402224,8509.55892,August,2018,,0.5932,0.3612
24-08-2018,PhonePe,11.46850981,7524.310994,August,2018,,,-0.363566667
25-08-2018,PhonePe,9.377343419,9532.858296,August,2018,,,-0.518233333
26-08-2018,PhonePe,11.23342529,7982.071228,August,2018,0.8655,,0.046166667
27-08-2018,PhonePe,8.594662143,8309.744702,August,2018,,0.45505,0.5342
28-08-2018,PhonePe,10.09254522,8279.836648,August,2018,,-0.5171,0.031
29-08-2018,PhonePe,9.832639512,7789.817432,August,2018,0.6189,,0.04745
30-08-2018,PhonePe,11.87130772,7971.540532,August,2018,0.9122,,
31-08-2018,PhonePe,8.935689069,9686.634248,August,2018,0.9348,,-0.296
01-08-2018,Paytm Payments Bank App,2.651743087,1306.576637,August,2018,-0.5423,0.0394,
02-08-2018,Paytm Payments Bank App,2.307630948,1330.38059,August,2018,,-0.34895,
03-08-2018,Paytm Payments Bank App,2.398602912,1147.826437,August,2018,,,0.0994
04-08-2018,Paytm Payments Bank App,1.989140807,1335.655883,August,2018,,,
05-08-2018,Paytm Payments Bank App,2.462045413,1191.339094,August,2018,,0.8402,-0.3588
06-08-2018,Paytm Payments Bank App,2.078880954,1372.165656,August,2018,,-0.4404,0.0506
07-08-2018,Paytm Payments Bank App,2.423707532,1523.401593,August,2018,,0.714,0.9538
08-08-2018,Paytm Payments Bank App,2.597994349,1223.195489,August,2018,,,
09-08-2018,Paytm Payments Bank App,2.543541072,1046.552718,August,2018,,-0.78475,
10-08-2018,Paytm Payments Bank App,2.93529047,1199.062248,August,2018,0.24345,,-0.152542857
11-08-2018,Paytm Payments Bank App,2.322749005,1321.44883,August,2018,,,-0.1959
12-08-2018,Paytm Payments Bank App,1.967926926,1165.269854,August,2018,,-0.6542,0.27535
13-08-2018,Paytm Payments Bank App,2.504808267,1204.330858,August,2018,,-0.0056,-0.318175
14-08-2018,Paytm Payments Bank App,2.805040661,989.7666621,August,2018,,,
15-08-2018,Paytm Payments Bank App,2.694602055,888.9507706,August,2018,,0.7553,0.05655
16-08-2018,Paytm Payments Bank App,2.513859093,1249.409043,August,2018,,,0.3774
17-08-2018,Paytm Payments Bank App,2.537692778,1072.549444,August,2018,,0.8972,-0.1038
18-08-2018,Paytm Payments Bank App,2.1860114,1250.095495,August,2018,0.973,0.6381,-0.47545
19-08-2018,Paytm Payments Bank App,2.710829875,1148.836785,August,2018,,0.3182,-0.3432
20-08-2018,Paytm Payments Bank App,2.352522903,1180.673943,August,2018,,0.25,-0.44095
21-08-2018,Paytm Payments Bank App,2.198549226,1047.819494,August,2018,,,0.14515
22-08-2018,Paytm Payments Bank App,2.402240893,1092.418511,August,2018,-0.2238,,-0.5499
23-08-2018,Paytm Payments Bank App,2.447231831,988.3280697,August,2018,,0.5932,0.3612
24-08-2018,Paytm Payments Bank App,2.748715786,1052.439016,August,2018,,,-0.363566667
25-08-2018,Paytm Payments Bank App,2.406036592,1148.596412,August,2018,,,-0.518233333
26-08-2018,Paytm Payments Bank App,2.514133513,1045.608126,August,2018,0.8655,,0.046166667
27-08-2018,Paytm Payments Bank App,2.670509774,1137.814576,August,2018,,0.45505,0.5342
28-08-2018,Paytm Payments Bank App,1.905019522,1025.628904,August,2018,,-0.5171,0.031
29-08-2018,Paytm Payments Bank App,2.042623502,1206.560811,August,2018,0.6189,,0.04745
30-08-2018,Paytm Payments Bank App,2.31958577,1155.348275,August,2018,0.9122,,
31-08-2018,Paytm Payments Bank App,2.182101283,1159.264542,August,2018,0.9348,,-0.296
01-09-2018,Google Pay,8.074359578,7222.204937,September,2018,0.4604,0.81005,0.72025
02-09-2018,Google Pay,8.488749377,8275.511625,September,2018,0.8532,,0.8074
03-09-2018,Google Pay,8.689466677,8295.291569,September,2018,0.591925,-0.56175,-0.700233333
04-09-2018,Google Pay,7.593682735,6609.402379,September,2018,0.9348,,-0.5411
05-09-2018,Google Pay,11.72696286,6465.675927,September,2018,0.9083,,0.6808
06-09-2018,Google Pay,8.885955058,6358.455412,September,2018,-0.2167,,-0.60925
07-09-2018,Google Pay,8.949489081,8072.919562,September,2018,-0.14945,,-0.8354
08-09-2018,Google Pay,7.375642281,7871.131952,September,2018,,0,0.640066667
09-09-2018,Google Pay,8.626072628,6181.017147,September,2018,,0.15645,
10-09-2018,Google Pay,9.420171322,7454.52519,September,2018,,0.7506,0.0513
11-09-2018,Google Pay,8.890234564,7210.233235,September,2018,,,0.6247
12-09-2018,Google Pay,7.500355326,6974.417519,September,2018,-0.6915,,0.5423
13-09-2018,Google Pay,8.474316204,7528.104502,September,2018,,0.2701,
14-09-2018,Google Pay,10.17557118,7194.902158,September,2018,,,
15-09-2018,Google Pay,8.893787558,6585.011144,September,2018,,,0.8625
16-09-2018,Google Pay,8.743956617,6902.502638,September,2018,,0.47755,-0.693
17-09-2018,Google Pay,9.071979839,8732.283372,September,2018,0.6454,-0.59405,-0.104833333
18-09-2018,Google Pay,10.1643438,6544.135773,September,2018,0.3818,0.296,-0.3941
19-09-2018,Google Pay,8.642645366,7054.208409,September,2018,,0.911,0.6819
20-09-2018,Google Pay,8.701393228,6549.243286,September,2018,,,-0.3033
21-09-2018,Google Pay,8.294562767,8195.442754,September,2018,-0.5124,0.7016,-0.259833333
22-09-2018,Google Pay,7.605248066,8116.858624,September,2018,,0.1974,
23-09-2018,Google Pay,9.769602709,6602.528328,September,2018,0.029,,-0.175733333
24-09-2018,Google Pay,7.995014602,5978.69649,September,2018,,,
25-09-2018,Google Pay,8.536256692,7079.751019,September,2018,,,0.743
26-09-2018,Google Pay,10.30686658,8021.876814,September,2018,0.6808,-0.6553,0.158
27-09-2018,Google Pay,7.569975239,6827.350693,September,2018,0,,0.7769
28-09-2018,Google Pay,8.460676369,7648.914937,September,2018,,,
29-09-2018,Google Pay,8.143992551,8261.907554,September,2018,,-0.273466667,0.6369
30-09-2018,Google Pay,9.885757683,7592.468116,September,2018,0,0.8693,
01-09-2018,PhonePe,11.30424895,8651.494635,September,2018,0.4604,0.81005,0.72025
02-09-2018,PhonePe,9.553351781,9688.443399,September,2018,0.8532,,0.8074
03-09-2018,PhonePe,11.7305545,9727.607323,September,2018,0.591925,-0.56175,-0.700233333
04-09-2018,PhonePe,11.25708269,9366.534951,September,2018,0.9348,,-0.5411
05-09-2018,PhonePe,10.02998554,9000.791691,September,2018,0.9083,,0.6808
06-09-2018,PhonePe,10.6684863,11675.74736,September,2018,-0.2167,,-0.60925
07-09-2018,PhonePe,12.69038388,8366.932162,September,2018,-0.14945,,-0.8354
08-09-2018,PhonePe,11.52307212,10276.25595,September,2018,,0,0.640066667
09-09-2018,PhonePe,12.34351833,7996.342381,September,2018,,0.15645,
10-09-2018,PhonePe,11.34919921,8688.91233,September,2018,,0.7506,0.0513
11-09-2018,PhonePe,11.16090631,10235.7633,September,2018,,,0.6247
12-09-2018,PhonePe,11.72895285,10497.61644,September,2018,-0.6915,,0.5423
13-09-2018,PhonePe,11.6440988,8958.434249,September,2018,,0.2701,
14-09-2018,PhonePe,11.66683916,9419.478603,September,2018,,,
15-09-2018,PhonePe,9.69428222,8295.045982,September,2018,,,0.8625
16-09-2018,PhonePe,12.02704222,8402.424196,September,2018,,0.47755,-0.693
17-09-2018,PhonePe,10.82482262,8680.189757,September,2018,0.6454,-0.59405,-0.104833333
18-09-2018,PhonePe,12.72362751,6767.711873,September,2018,0.3818,0.296,-0.3941
19-09-2018,PhonePe,11.69760557,9370.718742,September,2018,,0.911,0.6819
20-09-2018,PhonePe,12.12244242,10101.07165,September,2018,,,-0.3033
21-09-2018,PhonePe,11.85494416,9452.830233,September,2018,-0.5124,0.7016,-0.259833333
22-09-2018,PhonePe,13.68059639,8031.728311,September,2018,,0.1974,
23-09-2018,PhonePe,15.03251063,8839.442586,September,2018,0.029,,-0.175733333
24-09-2018,PhonePe,11.88621517,7595.359897,September,2018,,,
25-09-2018,PhonePe,15.15286775,9885.570273,September,2018,,,0.743
26-09-2018,PhonePe,13.48579927,9408.59404,September,2018,0.6808,-0.6553,0.158
27-09-2018,PhonePe,9.587633758,9128.961268,September,2018,0,,0.7769
28-09-2018,PhonePe,11.7648517,9228.035478,September,2018,,,
29-09-2018,PhonePe,12.08017954,7964.194007,September,2018,,-0.273466667,0.6369
30-09-2018,PhonePe,11.97731876,10688.49289,September,2018,0,0.8693,
01-09-2018,Paytm Payments Bank App,2.508149521,1192.810378,September,2018,0.4604,0.81005,0.72025
02-09-2018,Paytm Payments Bank App,2.392622143,1246.062491,September,2018,0.8532,,0.8074
03-09-2018,Paytm Payments Bank App,3.042605563,1161.099223,September,2018,0.591925,-0.56175,-0.700233333
04-09-2018,Paytm Payments Bank App,2.924873036,1251.490394,September,2018,0.9348,,-0.5411
05-09-2018,Paytm Payments Bank App,2.415158216,1148.593089,September,2018,0.9083,,0.6808
06-09-2018,Paytm Payments Bank App,2.70189928,1181.456413,September,2018,-0.2167,,-0.60925
07-09-2018,Paytm Payments Bank App,2.942639437,1080.985828,September,2018,-0.14945,,-0.8354
08-09-2018,Paytm Payments Bank App,2.520303552,1487.966517,September,2018,,0,0.640066667
09-09-2018,Paytm Payments Bank App,2.597492354,1189.287076,September,2018,,0.15645,
10-09-2018,Paytm Payments Bank App,2.136400419,1026.970731,September,2018,,0.7506,0.0513
11-09-2018,Paytm Payments Bank App,2.774631653,1150.498973,September,2018,,,0.6247
12-09-2018,Paytm Payments Bank App,3.244340281,1358.788281,September,2018,-0.6915,,0.5423
13-09-2018,Paytm Payments Bank App,2.461575334,1200.783716,September,2018,,0.2701,
14-09-2018,Paytm Payments Bank App,2.918956695,1282.81799,September,2018,,,
15-09-2018,Paytm Payments Bank App,2.73754084,1243.25428,September,2018,,,0.8625
16-09-2018,Paytm Payments Bank App,2.672553378,1225.827638,September,2018,,0.47755,-0.693
17-09-2018,Paytm Payments Bank App,2.47030185,1259.222582,September,2018,0.6454,-0.59405,-0.104833333
18-09-2018,Paytm Payments Bank App,2.894229365,1220.489229,September,2018,0.3818,0.296,-0.3941
19-09-2018,Paytm Payments Bank App,3.183131845,1253.099897,September,2018,,0.911,0.6819
20-09-2018,Paytm Payments Bank App,3.122699486,1428.500879,September,2018,,,-0.3033
21-09-2018,Paytm Payments Bank App,3.169224731,1173.383637,September,2018,-0.5124,0.7016,-0.259833333
22-09-2018,Paytm Payments Bank App,2.419307574,1081.363544,September,2018,,0.1974,
23-09-2018,Paytm Payments Bank App,2.779718029,975.8304209,September,2018,0.029,,-0.175733333
24-09-2018,Paytm Payments Bank App,3.021421994,1280.12186,September,2018,,,
25-09-2018,Paytm Payments Bank App,3.129688134,1270.034549,September,2018,,,0.743
26-09-2018,Paytm Payments Bank App,3.142707185,1064.081754,September,2018,0.6808,-0.6553,0.158
27-09-2018,Paytm Payments Bank App,2.367662506,1324.832575,September,2018,0,,0.7769
28-09-2018,Paytm Payments Bank App,2.565289227,1439.979695,September,2018,,,
29-09-2018,Paytm Payments Bank App,2.788053723,1506.536751,September,2018,,-0.273466667,0.6369
30-09-2018,Paytm Payments Bank App,2.018769096,1229.198751,September,2018,0,0.8693,
01-10-2018,Google Pay,9.766197578,7232.662685,October,2018,-0.8154,,0.218475
02-10-2018,Google Pay,10.10196335,8054.694513,October,2018,0.5657,0.85495,-0.0772
03-10-2018,Google Pay,9.409183408,7667.451267,October,2018,,,0.0906
04-10-2018,Google Pay,9.808219242,7091.904684,October,2018,,0.3182,0.499466667
05-10-2018,Google Pay,9.235910797,7377.709193,October,2018,,-0.3369,-0.8936
06-10-2018,Google Pay,8.896588866,7447.097525,October,2018,,0.6799,-0.18275
07-10-2018,Google Pay,10.56556649,7589.287372,October,2018,,,-0.4588
08-10-2018,Google Pay,9.382638267,8466.72523,October,2018,0.81,,-0.12765
09-10-2018,Google Pay,9.68326932,8114.888614,October,2018,,,-0.4984
10-10-2018,Google Pay,9.871984922,7981.733877,October,2018,,,0.5642
11-10-2018,Google Pay,10.05283362,7522.251483,October,2018,0.128833333,,-0.00895
12-10-2018,Google Pay,9.76171734,6849.895369,October,2018,0.528066667,-0.8165,-0.5648
13-10-2018,Google Pay,10.70953221,7122.389472,October,2018,0.85845,0.45295,0
14-10-2018,Google Pay,9.820223709,8890.608175,October,2018,0.9281,0.33865,0.7071
15-10-2018,Google Pay,8.085605643,7914.010331,October,2018,,,0.7964
16-10-2018,Google Pay,11.76186259,8325.489384,October,2018,0.3612,0.38915,
17-10-2018,Google Pay,10.24557741,7372.991644,October,2018,,0.4976,-0.484366667
